Dataset,Num nodes,Enc,Dec,Emb loss,Mean,Std,Best,Bad time,Enc time,Dec time
zoo,64,Hyp,complete,7.345340544843847,11.218145051470696,-1.0,11.218145051470696,0.0,0.0047605037689208984,0.0006761550903320312
zoo,64,Hyp,complete,7.346500245507777,11.21540617066693,-1.0,11.21540617066693,0.0,0.0049550533294677734,0.0006949901580810547
zoo,64,Hyp,complete,7.345659065592078,11.217224151630662,-1.0,11.217224151630662,0.0,0.005089998245239258,0.0006906986236572266
zoo,64,Hyp,complete,7.34561055213227,11.217638688758598,-1.0,11.217638688758598,0.0,0.004638195037841797,0.0007052421569824219
zoo,64,Hyp,average,7.3464252997945785,9.23206341356304,-1.0,9.23206341356304,0.0,0.004489421844482422,0.0007436275482177734
zoo,64,Hyp,average,7.345388923166079,9.224399184361477,-1.0,9.224399184361477,0.0,0.004523038864135742,0.0007627010345458984
zoo,64,Hyp,average,7.34713455609719,9.232947290853495,-1.0,9.232947290853495,0.0,0.004688739776611328,0.0008151531219482422
zoo,64,Hyp,average,7.345688477122029,9.232965672618237,-1.0,9.232965672618237,0.0,0.004639863967895508,0.0007872581481933594
zoo,64,Hyp,average,7.345305803566561,9.227162312126774,-1.0,9.227162312126774,0.0,0.004840850830078125,0.0007283687591552734
zoo,64,Hyp,average,7.34502042828009,9.232139061286265,-1.0,9.232139061286265,0.0,0.004950046539306641,0.0006844997406005859
zoo,64,Hyp,average,7.345340544843847,9.231400890226045,-1.0,9.231400890226045,0.0,0.0048100948333740234,0.0006890296936035156
zoo,64,Hyp,average,7.346500245507777,9.233217645395872,-1.0,9.233217645395872,0.0,0.005030393600463867,0.0007338523864746094
zoo,64,Hyp,average,7.345659065592078,9.231988473286716,-1.0,9.231988473286716,0.0,0.004567861557006836,0.0007767677307128906
zoo,64,Hyp,average,7.34561055213227,9.231817586169429,-1.0,9.231817586169429,0.0,0.004579782485961914,0.0006487369537353516
zoo,64,Hyp,weighted,7.3464252997945785,11.233834480489003,-1.0,11.233834480489003,0.0,0.004929542541503906,0.0007314682006835938
zoo,64,Hyp,weighted,7.345388923166079,11.296876235726486,-1.0,11.296876235726486,0.0,0.004835844039916992,0.0007452964782714844
zoo,64,Hyp,weighted,7.34713455609719,11.236794725898687,-1.0,11.236794725898687,0.0,0.00475311279296875,0.0007610321044921875
zoo,64,Hyp,weighted,7.345688477122029,11.242020672625818,-1.0,11.242020672625818,0.0,0.004570960998535156,0.0008363723754882812
zoo,64,Hyp,weighted,7.345305803566561,11.307225075039899,-1.0,11.307225075039899,0.0,0.0048313140869140625,0.0006825923919677734
zoo,64,Hyp,weighted,7.34502042828009,11.243862989840267,-1.0,11.243862989840267,0.0,0.005059719085693359,0.0006132125854492188
zoo,64,Hyp,weighted,7.345340544843847,11.234014188251786,-1.0,11.234014188251786,0.0,0.004571676254272461,0.0006337165832519531
zoo,64,Hyp,weighted,7.346500245507777,11.304082357891856,-1.0,11.304082357891856,0.0,0.004618167877197266,0.0007293224334716797
zoo,64,Hyp,weighted,7.345659065592078,11.301222320592764,-1.0,11.301222320592764,0.0,0.0046269893646240234,0.0008246898651123047
zoo,64,Hyp,weighted,7.34561055213227,11.295221324214934,-1.0,11.295221324214934,0.0,0.004605531692504883,0.0007693767547607422
zoo,64,Hyp,centroid,7.3464252997945785,-1.0,-1.0,-1.0,-1.0,0.004637479782104492,-1.0
zoo,64,Hyp,centroid,7.345388923166079,-1.0,-1.0,-1.0,-1.0,0.004579782485961914,-1.0
zoo,64,Hyp,centroid,7.34713455609719,-1.0,-1.0,-1.0,-1.0,0.004529714584350586,-1.0
zoo,64,Hyp,centroid,7.345688477122029,-1.0,-1.0,-1.0,-1.0,0.005022764205932617,-1.0
zoo,64,Hyp,centroid,7.345305803566561,-1.0,-1.0,-1.0,-1.0,0.004563808441162109,-1.0
zoo,64,Hyp,centroid,7.34502042828009,-1.0,-1.0,-1.0,-1.0,0.005035877227783203,-1.0
zoo,64,Hyp,centroid,7.345340544843847,-1.0,-1.0,-1.0,-1.0,0.004836559295654297,-1.0
zoo,64,Hyp,centroid,7.346500245507777,-1.0,-1.0,-1.0,-1.0,0.004733562469482422,-1.0
zoo,64,Hyp,centroid,7.345659065592078,-1.0,-1.0,-1.0,-1.0,0.004580259323120117,-1.0
zoo,64,Hyp,centroid,7.34561055213227,-1.0,-1.0,-1.0,-1.0,0.004636049270629883,-1.0
zoo,64,Hyp,median,7.3464252997945785,-1.0,-1.0,-1.0,-1.0,0.00469660758972168,-1.0
zoo,64,Hyp,median,7.345388923166079,-1.0,-1.0,-1.0,-1.0,0.004311084747314453,-1.0
zoo,64,Hyp,median,7.34713455609719,-1.0,-1.0,-1.0,-1.0,0.004445791244506836,-1.0
zoo,64,Hyp,median,7.345688477122029,-1.0,-1.0,-1.0,-1.0,0.004762411117553711,-1.0
zoo,64,Hyp,median,7.345305803566561,-1.0,-1.0,-1.0,-1.0,0.004629611968994141,-1.0
zoo,64,Hyp,median,7.34502042828009,-1.0,-1.0,-1.0,-1.0,0.0042819976806640625,-1.0
zoo,64,Hyp,median,7.345340544843847,-1.0,-1.0,-1.0,-1.0,0.004812479019165039,-1.0
zoo,64,Hyp,median,7.346500245507777,-1.0,-1.0,-1.0,-1.0,0.0046999454498291016,-1.0
zoo,64,Hyp,median,7.345659065592078,-1.0,-1.0,-1.0,-1.0,0.004510402679443359,-1.0
zoo,64,Hyp,median,7.34561055213227,-1.0,-1.0,-1.0,-1.0,0.004566192626953125,-1.0
zoo,64,Hyp,ward,7.3464252997945785,-1.0,-1.0,-1.0,-1.0,0.004748821258544922,-1.0
zoo,64,Hyp,ward,7.345388923166079,-1.0,-1.0,-1.0,-1.0,0.004640817642211914,-1.0
zoo,64,Hyp,ward,7.34713455609719,-1.0,-1.0,-1.0,-1.0,0.004693269729614258,-1.0
zoo,64,Hyp,ward,7.345688477122029,-1.0,-1.0,-1.0,-1.0,0.004797458648681641,-1.0
zoo,64,Hyp,ward,7.345305803566561,-1.0,-1.0,-1.0,-1.0,0.004625797271728516,-1.0
zoo,64,Hyp,ward,7.34502042828009,-1.0,-1.0,-1.0,-1.0,0.004735708236694336,-1.0
zoo,64,Hyp,ward,7.345340544843847,-1.0,-1.0,-1.0,-1.0,0.00458216667175293,-1.0
zoo,64,Hyp,ward,7.346500245507777,-1.0,-1.0,-1.0,-1.0,0.004426717758178711,-1.0
